obsid|cl1|cl2|T
149709040|2.0|4.0|
149710032|0.0|4.0|
149712000|1.0|4.0|
149712032|1.0|4.0|
149713040|1.0|4.0|
149715104|1.0|4.0|
149801040|1.0|4.0|
149802032|1.0|4.0|
149806224|1.0|4.0|
149812176|1.0|4.0|
149814240|1.0|4.0|
149902128|1.0|4.0|
149903200|1.0|4.0|
149904016|1.0|4.0|
149905184|2.0|4.0|
149906080|1.0|4.0|
149907184|2.0|4.0|
149909072|1.0|4.0|
149909184|2.0|4.0|
149910224|1.0|4.0|
149911040|1.0|4.0|
149911152|1.0|4.0|
149911216|1.0|4.0|
149914096|1.0|4.0|
149914224|1.0|4.0|
150003232|1.0|4.0|
150004080|1.0|4.0|
150004096|1.0|4.0|
150007200|1.0|4.0|
150014208|1.0|4.0|
150015168|1.0|4.0|
150104208|1.0|4.0|
150105168|1.0|3.0|5131.4546
150107136|1.0|4.0|
150114032|1.0|4.0|
150203040|2.0|4.0|
150203056|1.0|4.0|
150205040|0.0|4.0|
150206160|1.0|4.0|
150206208|1.0|4.0|
150206224|0.0|4.0|
150207008|1.0|4.0|
150207104|1.0|4.0|
150207168|1.0|4.0|
150208160|1.0|4.0|
150212016|1.0|4.0|
150215088|0.0|4.0|
150302048|1.0|0.0|7158.503
150303120|1.0|4.0|
150303136|1.0|4.0|
150305072|2.0|4.0|
150306016|2.0|4.0|
150306208|1.0|4.0|
150308048|2.0|4.0|
150310144|1.0|4.0|
150315008|1.0|4.0|
150315056|1.0|4.0|
150315200|2.0|4.0|
150316160|1.0|4.0|
150316176|1.0|4.0|
150401120|1.0|4.0|
150403056|1.0|4.0|
150403184|1.0|4.0|
150404016|1.0|4.0|
150408192|1.0|4.0|
150411216|1.0|4.0|
150412032|1.0|4.0|
150412048|1.0|4.0|
150413200|0.0|4.0|
150413216|1.0|4.0|
150414176|1.0|4.0|
150414224|1.0|4.0|
150415120|1.0|4.0|
150416096|1.0|4.0|
150501184|1.0|4.0|
150503184|1.0|4.0|
150505088|1.0|3.0|4796.406
150507008|1.0|4.0|
150508016|1.0|4.0|
150510128|1.0|4.0|
150511120|1.0|4.0|
150511168|0.0|4.0|
150512208|1.0|4.0|
150512240|1.0|4.0|
150513120|1.0|4.0|
150513168|1.0|4.0|
150513200|0.0|4.0|
150603040|1.0|4.0|
150612016|1.0|4.0|
150613024|1.0|4.0|
150614016|1.0|0.0|8053.186
150616144|1.0|4.0|
150703200|1.0|4.0|
150704096|1.0|4.0|
150705248|1.0|4.0|
150706192|1.0|4.0|
150707040|1.0|4.0|
150708144|1.0|4.0|
150709104|2.0|4.0|
150711040|1.0|4.0|
150711120|1.0|4.0|
150712048|1.0|4.0|
150713104|1.0|4.0|
150713136|1.0|4.0|
150715024|1.0|4.0|
150715104|1.0|4.0|
150804016|1.0|4.0|
150806016|1.0|4.0|
150806208|1.0|4.0|
150810224|1.0|4.0|
150901088|1.0|4.0|
150901136|0.0|4.0|
150903008|1.0|4.0|
150906032|2.0|4.0|
150907088|2.0|4.0|
150908112|2.0|4.0|
150909056|1.0|4.0|
150910080|1.0|4.0|
150911184|1.0|4.0|
150915072|1.0|4.0|
150915232|1.0|4.0|
151003072|1.0|4.0|
151003104|1.0|4.0|
151004000|1.0|4.0|
151004160|1.0|4.0|
151004208|1.0|0.0|8129.942
151005152|1.0|4.0|
151006080|1.0|4.0|
151006144|1.0|4.0|
151007024|1.0|4.0|
151008176|1.0|4.0|
151009120|2.0|4.0|
151009136|2.0|4.0|
151009168|2.0|4.0|
151013168|1.0|4.0|
151014048|2.0|4.0|
151014208|1.0|4.0|
151016080|1.0|4.0|
151103200|1.0|4.0|
151106048|1.0|4.0|
151108176|1.0|4.0|
151109152|1.0|4.0|
151109184|1.0|4.0|
151113024|2.0|4.0|
151202064|1.0|4.0|
151205056|1.0|4.0|
151208192|1.0|4.0|
151213168|1.0|4.0|
151215024|1.0|4.0|
151215136|1.0|4.0|
151302128|1.0|4.0|
151307008|1.0|4.0|
151309152|2.0|4.0|
151314144|1.0|4.0|
151401072|1.0|4.0|
151401088|1.0|4.0|
151402016|1.0|4.0|
151404016|1.0|4.0|
151404208|1.0|4.0|
151406096|1.0|4.0|
151408064|1.0|4.0|
151408096|1.0|4.0|
151412144|1.0|4.0|
151414016|2.0|4.0|
151414064|0.0|4.0|
151415248|1.0|4.0|
151503200|1.0|4.0|
151504240|1.0|4.0|
151506160|1.0|4.0|
151507008|1.0|4.0|
151507248|1.0|4.0|
151601168|1.0|4.0|
151604144|1.0|4.0|
151604160|2.0|4.0|
151606160|0.0|4.0|
151607088|1.0|4.0|
151608160|1.0|4.0|
151609088|1.0|4.0|
151610080|1.0|4.0|
151611136|1.0|4.0|
151612032|1.0|4.0|
151615168|1.0|4.0|
151616160|1.0|4.0|
151715136|1.0|4.0|
151801024|2.0|4.0|
151801184|1.0|4.0|
151801232|1.0|4.0|
151808032|1.0|4.0|
151808096|1.0|4.0|
151810032|1.0|4.0|
151810176|2.0|4.0|
151810192|1.0|4.0|
151814016|1.0|4.0|
151814096|1.0|4.0|
151816144|2.0|4.0|
151907088|2.0|4.0|
151907136|1.0|4.0|
151909008|1.0|4.0|
151914096|1.0|0.0|7359.687
151916064|1.0|4.0|
152001200|2.0|4.0|
152003088|1.0|4.0|
152004016|2.0|4.0|
152005056|1.0|4.0|
152005248|1.0|4.0|
152006160|1.0|4.0|
152007136|1.0|4.0|
152008032|1.0|4.0|
152008064|1.0|4.0|
152008144|1.0|4.0|
152008224|1.0|4.0|
152009248|1.0|4.0|
152011136|1.0|4.0|
152012128|1.0|4.0|
152013104|1.0|4.0|
152016064|1.0|4.0|
152101232|1.0|4.0|
152107232|1.0|4.0|
152108016|1.0|3.0|5057.9155
152108032|1.0|4.0|
152110016|1.0|4.0|
152112240|1.0|4.0|
152113200|1.0|4.0|
152113216|1.0|4.0|
152114176|1.0|4.0|
152115072|1.0|4.0|
152206144|1.0|4.0|
152210160|1.0|4.0|
152215136|1.0|4.0|
152302080|1.0|4.0|
152303040|1.0|4.0|
152304176|1.0|4.0|
152304240|1.0|4.0|
152305120|2.0|4.0|
152307024|1.0|4.0|
152308192|1.0|4.0|
152309008|2.0|4.0|
152311104|1.0|4.0|
152311168|1.0|4.0|
152312000|1.0|4.0|
152407120|1.0|3.0|5050.7427
152408240|1.0|4.0|
152414208|1.0|4.0|
152415168|1.0|3.0|5089.1113
152501056|1.0|4.0|
152501072|2.0|4.0|
152501248|1.0|4.0|
152503216|1.0|4.0|
152504176|1.0|4.0|
152506128|2.0|4.0|
152508080|1.0|3.0|4696.695
152512240|2.0|4.0|
152514224|1.0|4.0|
152601104|1.0|4.0|
152604224|1.0|4.0|
152605024|1.0|4.0|
152605056|1.0|4.0|
152605152|1.0|4.0|
152606160|1.0|4.0|
152606240|1.0|4.0|
152609056|1.0|4.0|
152609168|1.0|4.0|
152613152|1.0|4.0|
152616016|1.0|4.0|
152701072|0.0|4.0|
152702016|2.0|4.0|
152703184|2.0|4.0|
152704144|1.0|4.0|
152705184|1.0|4.0|
152706032|1.0|4.0|
152708048|1.0|4.0|
152708192|1.0|4.0|
152709072|1.0|4.0|
152709200|1.0|4.0|
152709232|1.0|4.0|
152710080|2.0|4.0|
152710192|1.0|4.0|
152712048|2.0|4.0|
152713088|1.0|4.0|
152713248|1.0|4.0|
152715136|1.0|4.0|
152803232|1.0|4.0|
152807232|0.0|4.0|
152814048|1.0|4.0|
152901200|1.0|4.0|
152903088|1.0|4.0|
152905104|0.0|4.0|
152905120|2.0|4.0|
152907040|1.0|4.0|
152910064|1.0|4.0|
152910080|1.0|4.0|
152911168|1.0|4.0|
152914064|1.0|4.0|
152914192|1.0|4.0|
152914208|1.0|4.0|
152915056|1.0|4.0|
152915072|1.0|4.0|
153005056|2.0|4.0|
153005216|1.0|4.0|
153008208|1.0|3.0|4563.6113
153011136|1.0|4.0|
153107040|1.0|4.0|
153108224|1.0|4.0|
153110240|1.0|4.0|
153201232|1.0|4.0|
153202080|1.0|4.0|
153203088|1.0|4.0|
153203232|1.0|4.0|
153204016|1.0|4.0|
153204080|2.0|4.0|
153204112|2.0|4.0|
153206032|1.0|4.0|
153206144|1.0|4.0|
153207008|2.0|4.0|
153210032|1.0|4.0|
153216080|1.0|4.0|
153216192|1.0|4.0|
153305104|1.0|4.0|
153305216|1.0|4.0|
153311056|1.0|4.0|
153408144|1.0|4.0|
153504080|1.0|0.0|6968.686
153508096|2.0|4.0|
153508160|0.0|4.0|
153513120|1.0|4.0|
153514128|2.0|4.0|
153514144|2.0|4.0|
153601040|1.0|4.0|
153601184|2.0|4.0|
153604160|1.0|4.0|
153605200|2.0|4.0|
153607232|1.0|4.0|
153702064|2.0|4.0|
153702224|1.0|4.0|
153706016|1.0|4.0|
153706032|2.0|4.0|
153706192|2.0|4.0|
153708160|1.0|4.0|
153711072|1.0|4.0|
153711104|2.0|4.0|
153712032|0.0|4.0|
153713200|1.0|4.0|
153713216|1.0|4.0|
153715008|1.0|4.0|
153715056|1.0|4.0|
153715072|1.0|4.0|
153715104|2.0|4.0|
153716080|1.0|4.0|
153801008|1.0|4.0|
153801072|1.0|4.0|
153803024|1.0|4.0|
153804064|1.0|4.0|
153806144|1.0|4.0|
153807024|1.0|4.0|
153809104|1.0|4.0|
153810176|1.0|4.0|
153811200|1.0|4.0|
153812224|1.0|4.0|
153813072|1.0|4.0|
153814096|2.0|4.0|
153814176|1.0|4.0|
153815184|1.0|4.0|
154001088|1.0|2.0|5939.4995
154002144|1.0|1.0|6501.4683
154004048|1.0|1.0|6605.9497
154004160|1.0|3.0|3906.197
154004240|1.0|3.0|3963.1267
154005024|1.0|1.0|7324.7393
154005040|1.0|1.0|6526.064
154005248|1.0|3.0|4202.4
154006128|1.0|1.0|6694.2417
154008080|1.0|3.0|5129.127
154008192|1.0|4.0|
154009120|1.0|1.0|6584.5957
154009184|2.0|4.0|
154013232|1.0|2.0|4866.517
154015136|1.0|0.0|8349.377
154015200|1.0|2.0|4618.2114
154016192|1.0|2.0|4850.643
154104048|1.0|4.0|
154110160|1.0|4.0|
154113248|1.0|4.0|
154201152|1.0|4.0|
154203024|1.0|4.0|
154204128|1.0|4.0|
154206032|1.0|4.0|
154211072|1.0|4.0|
154215040|1.0|4.0|
154215152|1.0|4.0|
154216176|1.0|4.0|
154302112|2.0|4.0|
154303136|2.0|4.0|
154306240|1.0|4.0|
154307040|1.0|4.0|
154307152|2.0|4.0|
154307200|2.0|4.0|
154307232|1.0|4.0|
154309104|1.0|4.0|
154309232|1.0|4.0|
154311200|2.0|4.0|
154312064|1.0|4.0|
154316048|2.0|4.0|
154316160|2.0|4.0|
154316240|1.0|4.0|
154316256|2.0|4.0|
154401136|1.0|4.0|
154403152|1.0|4.0|
154405072|1.0|4.0|
154408160|2.0|4.0|
154409120|2.0|4.0|
154409216|2.0|4.0|
154503088|1.0|4.0|
154504112|1.0|4.0|
154506016|1.0|4.0|
154507056|0.0|4.0|
154508096|1.0|4.0|
154509056|1.0|4.0|
154513072|1.0|4.0|
154515040|1.0|4.0|
154515232|1.0|4.0|
154604048|1.0|4.0|
154604080|1.0|4.0|
154609120|2.0|4.0|
154616144|1.0|4.0|
154616160|1.0|4.0|
154616192|1.0|4.0|
154702240|1.0|4.0|
154706096|1.0|4.0|
154709104|1.0|4.0|
154710240|1.0|4.0|
154715120|1.0|4.0|
154716112|1.0|4.0|
154716256|1.0|4.0|
154802112|1.0|1.0|6283.8525
154803008|1.0|4.0|
154804064|1.0|0.0|8084.8906
154804208|1.0|0.0|7872.4536
154805056|1.0|0.0|7750.9375
154806112|2.0|4.0|
154806160|1.0|0.0|7989.3433
154807200|1.0|4.0|
154808112|1.0|1.0|6338.274
154808176|0.0|4.0|
154809200|1.0|4.0|
154811024|1.0|4.0|
154811120|1.0|4.0|
154813088|1.0|4.0|
154813152|1.0|4.0|
154815008|1.0|1.0|6167.8423
154816080|1.0|4.0|
154816160|0.0|4.0|
154816224|1.0|4.0|
155001120|1.0|4.0|
155003104|1.0|4.0|
155003216|1.0|4.0|
155005056|1.0|4.0|
155005184|1.0|4.0|
155011088|1.0|4.0|
155013008|1.0|4.0|
155015008|1.0|4.0|
155016016|1.0|4.0|
155016128|1.0|4.0|
155016240|2.0|4.0|
155103216|1.0|4.0|
155108128|1.0|4.0|
155108192|1.0|4.0|
155202160|1.0|4.0|
155202176|2.0|4.0|
155203216|1.0|4.0|
155204224|2.0|4.0|
155205056|1.0|0.0|7065.946
155205152|1.0|4.0|
155205184|2.0|4.0|
155206176|1.0|4.0|
155208016|2.0|4.0|
155208192|1.0|4.0|
155208208|1.0|4.0|
155209056|1.0|4.0|
155210032|1.0|4.0|
155210128|1.0|4.0|
155211072|2.0|4.0|
155212112|1.0|4.0|
155215024|1.0|4.0|
155216192|1.0|4.0|
155301008|1.0|4.0|
155304016|1.0|4.0|
155306000|0.0|4.0|
155307088|1.0|4.0|
155307104|1.0|4.0|
155308192|1.0|4.0|
155309120|1.0|4.0|
155309168|1.0|3.0|5158.5874
155310096|1.0|4.0|
155313120|1.0|4.0|
155314144|1.0|4.0|
155401184|1.0|4.0|
155405184|1.0|4.0|
155405232|1.0|4.0|
155406112|1.0|4.0|
155406144|2.0|4.0|
155406208|1.0|4.0|
155408176|1.0|4.0|
155409024|1.0|4.0|
155409136|1.0|4.0|
155410048|1.0|4.0|
155410112|1.0|4.0|
155410224|1.0|4.0|
155412112|1.0|4.0|
155412208|1.0|4.0|
155413120|2.0|4.0|
155413168|2.0|4.0|
155508064|2.0|4.0|
155509088|1.0|4.0|
155603024|1.0|4.0|
155604176|1.0|4.0|
155701232|0.0|4.0|
155703088|1.0|4.0|
155705152|1.0|4.0|
155705216|1.0|3.0|5118.2505
155706000|1.0|4.0|
155707152|1.0|4.0|
155708032|2.0|4.0|
155709104|1.0|4.0|
155711024|1.0|4.0|
155711040|1.0|4.0|
155711120|1.0|4.0|
155713056|1.0|4.0|
155716016|1.0|4.0|
155716160|1.0|4.0|
155803104|1.0|4.0|
155804128|1.0|4.0|
155805056|2.0|4.0|
155805232|1.0|4.0|
155807104|1.0|4.0|
155808064|2.0|4.0|
155808112|1.0|4.0|
155808208|1.0|4.0|
155809008|1.0|4.0|
155813104|1.0|4.0|
155815168|1.0|4.0|
155816240|1.0|4.0|
155901088|1.0|4.0|
155903168|2.0|4.0|
155907248|1.0|4.0|
155912096|1.0|4.0|
155912112|1.0|4.0|
155914048|1.0|4.0|
155914176|1.0|4.0|
156001248|1.0|4.0|
156002000|1.0|4.0|
156002096|1.0|4.0|
156003072|1.0|4.0|
156005104|1.0|4.0|
156006144|1.0|4.0|
156006176|1.0|4.0|
156007184|1.0|4.0|
156012144|1.0|4.0|
156013088|1.0|4.0|
156015248|1.0|4.0|
156016032|1.0|4.0|
156103088|2.0|4.0|
156103200|2.0|4.0|
156104208|2.0|4.0|
156105088|1.0|4.0|
156105216|1.0|4.0|
156106000|2.0|4.0|
156108064|1.0|4.0|
156108112|1.0|4.0|
156108128|1.0|4.0|
156110224|2.0|4.0|
156110240|0.0|4.0|
156113104|1.0|4.0|
156113136|1.0|4.0|
156115056|1.0|4.0|
156115104|1.0|4.0|
156115120|1.0|4.0|
156116000|0.0|4.0|
156116064|1.0|4.0|
156116080|1.0|4.0|
156203120|1.0|4.0|
156204176|0.0|4.0|
156206208|0.0|4.0|
156207104|1.0|4.0|
156209056|1.0|4.0|
156214080|2.0|4.0|
156214176|1.0|4.0|
156215120|1.0|4.0|
156215232|1.0|4.0|
156216224|1.0|4.0|
156303024|1.0|4.0|
156304112|1.0|4.0|
156305088|1.0|4.0|
156305184|1.0|4.0|
156308064|1.0|4.0|
156309088|1.0|4.0|
156311168|1.0|0.0|8050.3223
156313152|1.0|4.0|
156313200|1.0|4.0|
156315088|1.0|4.0|
156316000|1.0|4.0|
156316016|1.0|4.0|
156316032|1.0|4.0|
156403216|0.0|4.0|
156403248|1.0|4.0|
156404208|0.0|4.0|
156406128|1.0|4.0|
156408048|1.0|4.0|
156408096|1.0|4.0|
156408112|1.0|4.0|
156409120|0.0|4.0|
156410000|1.0|4.0|
156410112|1.0|4.0|
156410160|1.0|4.0|
156412048|1.0|4.0|
156416176|0.0|4.0|
156702016|1.0|4.0|
156703056|2.0|4.0|
156703072|2.0|4.0|
156704048|1.0|3.0|4494.937
156705024|2.0|4.0|
156705056|2.0|4.0|
156708048|1.0|4.0|
156709152|1.0|4.0|
156710096|1.0|4.0|
156712176|1.0|4.0|
156715216|1.0|4.0|
156716016|1.0|4.0|
156716160|1.0|4.0|
156802016|1.0|1.0|6574.512
156803040|1.0|4.0|
156803088|1.0|1.0|5562.214
156805088|1.0|2.0|4804.536
156808192|1.0|4.0|
156809024|1.0|2.0|5511.0366
156810096|1.0|2.0|5078.328
156810144|1.0|4.0|
156812144|1.0|3.0|4712.305
156814240|1.0|3.0|4452.0454
156815040|1.0|1.0|6484.2886
156816160|1.0|4.0|
156901008|1.0|4.0|
156901040|1.0|4.0|
156902224|2.0|4.0|
156902240|1.0|4.0|
156903216|1.0|4.0|
156904016|1.0|0.0|7182.3228
156904176|1.0|4.0|
156904208|2.0|4.0|
156906048|1.0|4.0|
156907184|1.0|4.0|
156907216|2.0|4.0|
156909168|2.0|4.0|
156911136|1.0|4.0|
156912080|1.0|4.0|
156913104|1.0|4.0|
156914192|1.0|4.0|
156916080|1.0|4.0|
157001008|2.0|4.0|
157006176|0.0|4.0|
157007056|1.0|4.0|
157009008|1.0|4.0|
157009040|1.0|4.0|
157009200|1.0|4.0|
157010080|1.0|4.0|
157011072|2.0|4.0|
157011248|1.0|4.0|
157012128|2.0|4.0|
157013088|1.0|4.0|
157013248|1.0|4.0|
157015232|1.0|4.0|
157103200|1.0|2.0|5912.769
157104208|1.0|2.0|4974.13
157105104|1.0|4.0|
157105120|1.0|3.0|5012.9907
157106128|1.0|2.0|5520.92
157108128|1.0|4.0|
157109232|1.0|4.0|
157111232|1.0|2.0|4830.683
157116064|1.0|4.0|
157202112|1.0|1.0|6287.918
157203040|1.0|2.0|4880.222
157203248|1.0|2.0|5842.0483
157206016|1.0|4.0|
157206128|1.0|3.0|4004.6477
157206176|1.0|2.0|4435.717
157206240|1.0|0.0|8128.901
157207056|0.0|4.0|
157207200|1.0|1.0|6561.8604
157208176|1.0|1.0|6385.237
157209056|0.0|4.0|
157209216|1.0|2.0|5691.805
157210032|0.0|4.0|
157212096|1.0|4.0|
157212160|1.0|4.0|
157212176|1.0|2.0|4828.4565
157213024|1.0|4.0|
157213088|1.0|4.0|
157214176|1.0|3.0|4122.5645
157214224|1.0|1.0|6612.303
157214240|2.0|4.0|
157216048|1.0|4.0|
157301056|1.0|4.0|
157303104|1.0|4.0|
157304064|1.0|4.0|
157305056|1.0|1.0|7205.0864
157309216|1.0|4.0|
157310000|1.0|4.0|
157310064|1.0|4.0|
157311056|1.0|4.0|
157311200|1.0|4.0|
157312000|1.0|4.0|
157313200|1.0|4.0|
157314176|1.0|4.0|
157315232|1.0|1.0|6526.317
157402176|1.0|4.0|
157407024|1.0|4.0|
157408192|1.0|1.0|5711.232
157409088|1.0|4.0|
157410240|1.0|4.0|
157414256|1.0|4.0|
157416096|1.0|2.0|5132.5737
157502080|1.0|4.0|
157502144|1.0|4.0|
157505152|1.0|1.0|6977.822
157505184|1.0|4.0|
157506048|1.0|4.0|
157506112|1.0|4.0|
157506160|1.0|3.0|3908.5576
157507056|1.0|4.0|
157508080|1.0|1.0|6744.651
157508192|1.0|4.0|
157509152|2.0|4.0|
157510000|1.0|1.0|6270.8394
157510208|0.0|4.0|
157512224|1.0|2.0|5120.3784
157513200|2.0|4.0|
157513216|1.0|4.0|
157513248|1.0|4.0|
157514048|1.0|2.0|4323.183
157515200|1.0|4.0|
157516176|2.0|4.0|
157601136|1.0|4.0|
157606128|2.0|4.0|
157606240|1.0|4.0|
157609088|2.0|4.0|
157609232|2.0|4.0|
157611120|1.0|4.0|
157611184|1.0|4.0|
157613136|1.0|4.0|
157613232|1.0|4.0|
157615232|1.0|4.0|
157616144|1.0|3.0|4033.9475
157702016|1.0|4.0|
157702096|1.0|4.0|
157703008|2.0|4.0|
157703152|2.0|4.0|
157703232|2.0|4.0|
157704080|2.0|4.0|
157704176|1.0|4.0|
157706224|1.0|4.0|
157707136|1.0|4.0|
157708000|2.0|4.0|
157708176|1.0|4.0|
157708192|1.0|4.0|
157708224|1.0|4.0|
157710032|1.0|4.0|
157712096|1.0|4.0|
157712144|1.0|4.0|
157713120|1.0|4.0|
157714224|2.0|4.0|
157715056|1.0|4.0|
157716032|2.0|4.0|
157716064|2.0|4.0|
157801232|1.0|1.0|6346.7515
157810144|1.0|4.0|
157810160|1.0|4.0|
157810176|1.0|4.0|
157810208|1.0|4.0|
157812080|1.0|4.0|
157813056|1.0|2.0|5811.844
157813136|1.0|2.0|5003.469
157814032|1.0|4.0|
157816064|1.0|4.0|
157901024|1.0|4.0|
157901056|1.0|0.0|8340.734
157901088|0.0|4.0|
157901120|0.0|4.0|
157901152|0.0|4.0|
157901216|1.0|4.0|
157902032|0.0|4.0|
157902112|1.0|4.0|
157902176|1.0|4.0|
157902192|1.0|0.0|7898.48
157903040|0.0|4.0|
157903056|1.0|0.0|8258.538
157903152|1.0|2.0|5050.822
157904048|1.0|0.0|7812.771
157904080|1.0|4.0|
157904176|0.0|4.0|
157904208|0.0|4.0|
157905024|1.0|4.0|
157905056|1.0|2.0|6002.3335
157906080|1.0|3.0|4034.0298
157906096|0.0|4.0|
157906176|0.0|4.0|
157906224|0.0|4.0|
157907136|1.0|0.0|7859.8604
157907168|0.0|4.0|
157908016|0.0|4.0|
157908128|1.0|3.0|4443.976
157908160|1.0|3.0|3965.0745
157909008|0.0|4.0|
157909104|1.0|3.0|4269.4297
157909184|1.0|2.0|4771.5425
157909200|0.0|4.0|
157909216|1.0|4.0|
157910048|1.0|2.0|4798.8003
157910128|1.0|2.0|4823.3735
157910224|1.0|3.0|4245.362
157911056|1.0|4.0|
157913024|0.0|4.0|
157913040|0.0|4.0|
157913152|1.0|4.0|
157913200|1.0|0.0|7771.204
157914048|1.0|2.0|4825.0923
157914080|0.0|4.0|
157914096|1.0|2.0|5180.811
157914160|1.0|2.0|4604.598
157915040|1.0|2.0|5830.772
157915088|1.0|4.0|
157915152|0.0|4.0|
157916048|0.0|4.0|
157916128|1.0|4.0|
158003024|1.0|4.0|
158003072|1.0|4.0|
158005152|1.0|4.0|
158010144|1.0|4.0|
158010224|1.0|4.0|
158011168|1.0|4.0|
158014224|2.0|4.0|
158014240|1.0|4.0|
158015008|1.0|4.0|
158015184|1.0|4.0|
158106000|1.0|4.0|
158115104|1.0|2.0|5826.48
158115120|1.0|4.0|
158201024|1.0|4.0|
158201216|1.0|4.0|
158203072|1.0|4.0|
158205232|2.0|4.0|
158206096|2.0|4.0|
158206128|1.0|4.0|
158207024|2.0|4.0|
158208192|1.0|4.0|
158209168|1.0|4.0|
158210192|1.0|4.0|
158211120|1.0|4.0|
158212064|1.0|4.0|
158212160|1.0|4.0|
158212176|1.0|4.0|
158212240|1.0|4.0|
158213136|1.0|4.0|
158213248|0.0|4.0|
158214000|1.0|4.0|
158215008|1.0|4.0|
158216176|1.0|4.0|
158301040|1.0|3.0|4045.0
158301056|1.0|3.0|4222.3853
158301120|1.0|3.0|4161.5586
158301232|1.0|2.0|4846.564
158302032|1.0|3.0|4018.6758
158302160|1.0|4.0|
158307024|1.0|2.0|4760.1587
158307088|1.0|3.0|3835.8452
158309120|1.0|3.0|5351.437
158312208|1.0|4.0|
158315168|1.0|4.0|
158316064|1.0|2.0|4596.4126
158404144|1.0|4.0|
158404208|1.0|4.0|
158408256|1.0|4.0|
158409056|2.0|4.0|
158412144|1.0|4.0|
158412160|1.0|4.0|
158414160|1.0|0.0|7105.6284
158503008|1.0|2.0|4458.58
158503184|1.0|3.0|4816.0938
158505248|1.0|4.0|
158506208|1.0|4.0|
158507152|1.0|4.0|
158507184|1.0|1.0|7463.8423
158508064|1.0|4.0|
158509216|1.0|4.0|
158510208|1.0|2.0|4841.888
158513104|1.0|1.0|6248.919
158514224|1.0|3.0|5034.4814
158515152|1.0|3.0|4563.0103
158516192|1.0|1.0|6514.9185
158601024|2.0|4.0|
158601152|1.0|4.0|
158601248|1.0|4.0|
158602144|1.0|4.0|
158603120|1.0|4.0|
158604160|2.0|4.0|
158606192|1.0|4.0|
158608144|1.0|4.0|
158609200|1.0|4.0|
158611040|1.0|4.0|
158612064|1.0|4.0|
158614000|1.0|4.0|
158701024|1.0|4.0|
158703200|1.0|1.0|6292.0938
158714048|1.0|3.0|4122.724
158801072|0.0|4.0|
158801104|1.0|0.0|8353.061
158801136|1.0|1.0|6676.0835
158801152|1.0|1.0|6657.258
158803008|1.0|1.0|6582.4937
158803104|1.0|2.0|4697.5225
158803120|1.0|3.0|4187.157
158803152|1.0|4.0|
158804176|1.0|2.0|5091.555
158805088|1.0|1.0|7177.2437
158805168|0.0|4.0|
158805200|1.0|3.0|4046.0576
158806112|1.0|0.0|6982.0586
158806176|1.0|0.0|7830.6514
158807008|1.0|1.0|7159.022
158808112|1.0|2.0|4804.8574
158809008|1.0|2.0|4811.976
158809024|0.0|4.0|
158809104|1.0|0.0|7286.3457
158810016|2.0|4.0|
158810064|1.0|0.0|7955.6753
158810144|1.0|1.0|6777.3022
158811200|1.0|4.0|
158811248|1.0|4.0|
158812080|1.0|2.0|4866.0356
158814016|0.0|4.0|
158814048|1.0|1.0|6160.87
158815136|1.0|3.0|3977.475
158815152|1.0|2.0|5796.7417
158816192|1.0|3.0|3988.9058
158901008|1.0|3.0|4059.0127
158901056|2.0|4.0|
158901248|1.0|4.0|
158902208|1.0|4.0|
158903040|1.0|2.0|4403.0215
158903120|1.0|3.0|4886.431
158903232|1.0|3.0|4954.2925
158904128|2.0|4.0|
158905168|0.0|4.0|
158905184|1.0|3.0|4739.0396
158907120|1.0|4.0|
158907168|1.0|4.0|
158908240|1.0|4.0|
158909024|0.0|4.0|
158909056|1.0|4.0|
158909072|1.0|4.0|
158909120|1.0|4.0|
158909200|1.0|0.0|7397.931
158910016|1.0|4.0|
158910112|1.0|4.0|
158911216|1.0|4.0|
158911232|1.0|4.0|
158912048|1.0|1.0|6511.051
158912064|1.0|4.0|
158912128|1.0|4.0|
158913040|0.0|4.0|
158913056|1.0|4.0|
158913184|1.0|4.0|
158914016|0.0|4.0|
158914048|1.0|3.0|4773.148
158915104|1.0|3.0|3996.9722
158915232|1.0|0.0|8261.002
159002176|1.0|4.0|
159003024|1.0|4.0|
159003040|1.0|4.0|
159003104|1.0|4.0|
159004016|1.0|4.0|
159004240|2.0|4.0|
159006016|1.0|4.0|
159006208|1.0|4.0|
159007024|2.0|4.0|
159007152|1.0|4.0|
159008176|1.0|4.0|
159009136|1.0|4.0|
159010016|2.0|4.0|
159011056|1.0|4.0|
159013120|1.0|4.0|
159013168|2.0|4.0|
159014048|2.0|4.0|
159016144|1.0|4.0|
159101216|1.0|4.0|
159103200|2.0|4.0|
159104224|1.0|4.0|
159106048|1.0|4.0|
159106064|1.0|4.0|
159106080|1.0|4.0|
159106144|1.0|4.0|
159108208|2.0|4.0|
159110128|1.0|4.0|
159111072|1.0|4.0|
159111216|1.0|4.0|
159113072|1.0|4.0|
159113120|1.0|4.0|
159114128|1.0|4.0|
159115008|1.0|4.0|
159115024|2.0|4.0|
159204128|1.0|4.0|
159206128|1.0|4.0|
159207088|0.0|4.0|
159210128|1.0|4.0|
159215216|2.0|4.0|
159301040|1.0|4.0|
159303216|1.0|4.0|
159304192|1.0|4.0|
159305024|2.0|4.0|
159305040|1.0|4.0|
159305088|1.0|4.0|
159308080|1.0|4.0|
159309056|1.0|4.0|
